session,rcid,importantvote,date,unres,me,nu,di,hr,co,ec,yes,no,abstain,descr,short,unres_title
50,3906,1,12/4/1995,R/50/38B/IX,0,0,0,0,1,0,144,4,7,"Requests the administering Power to conduct the constitutional review in st. Helena, taking into account the wishes of its population","SAINT HELENA, SELF-DETERMINATION","R/50/38B/IXSAINT HELENA, SELF-DETERMINATION"
50,3907,1,12/4/1995,R/50/38B/X,0,0,0,0,0,0,144,4,7,Tokelau,TOKELAU,R/50/38B/XTOKELAU
50,3908,1,12/4/1995,R/50/38B/XI,0,0,0,0,0,0,144,4,7,Turks and Caicos Islands,TURKS AND CAICOS ISLANDS,R/50/38B/XITURKS AND CAICOS ISLANDS
50,3909,1,12/4/1995,R/50/38B/XII,0,0,0,0,0,0,144,4,7,United States Virgin Islands,U.S. VIRGIN ISLANDS,R/50/38B/XIIU.S. VIRGIN ISLANDS
50,3910,0,12/4/1995,R/50/39,0,0,0,0,1,0,130,4,26,Implementation of the Declaration on the Granting of Independence to Colonial Countries and Peoples,"SELF-DETERMINATION, IMPLEMENTATION","R/50/39SELF-DETERMINATION, IMPLEMENTATION"
50,3911,0,12/4/1995,R/50/40,0,0,0,0,1,0,132,3,25,Dissemination of information on decolonization,"DECOLOIZATION, INFORMATION","R/50/40DECOLOIZATION, INFORMATION"
50,3917,0,12/2/1995,R/50/52,0,0,0,0,0,0,155,0,3,Report of the Special Committee on the Charter of UN and on the Strengthening of the Role of the Organization,U.N. STRENGTHENING,R/50/52U.N. STRENGTHENING
50,3920,0,12/2/1995,R/50/56,0,0,0,0,0,0,124,0,24,Return or restitution of cultural property to the countries of origin,"CULTURAL PROPERTY, RESTITUTION","R/50/56CULTURAL PROPERTY, RESTITUTION"
50,3921,0,12/3/1995,R/50/61,0,0,0,0,0,0,157,1,6,"Verification in all its aspects, including the role of UN in the field of verification",U.N. VERIFICATION,R/50/61U.N. VERIFICATION
50,3922,0,12/3/1995,R/50/62,0,0,1,0,0,0,104,6,53,"The role of science and technology in the context of international security, disarmament and other related fields","SCIENCE, TECHNOLOGY, SECURITY","R/50/62SCIENCE, TECHNOLOGY, SECURITY"
50,3923,0,12/3/1995,R/50/63,0,0,1,0,0,0,157,0,9,"The role of science and technology in the context of international security, disarmament and other related fields","SCIENCE, TECHNOLOGY, SECURITY","R/50/63SCIENCE, TECHNOLOGY, SECURITY"
50,3924,0,12/3/1995,R/50/64,0,1,0,0,0,0,110,4,45,"Amendment of the Treaty Banning Nuclear Weapon Tests in the Atmosphere, in Outer Space and under Water","BAN, AIR, WATER AND OUTER SPACE NUCLEAR TESTING","R/50/64BAN, AIR, WATER AND OUTER SPACE NUCLEAR TESTING"
50,3925,0,12/3/1995,R/50/67,0,1,1,0,0,0,154,3,10,Establishment of a nuclear-weapon-free zone in South Asia,"DENUCLEARIZATION, SOUTH ASIA","R/50/67DENUCLEARIZATION, SOUTH ASIA"
50,3926,0,12/3/1995,R/50/68,0,1,0,0,0,0,122,0,44,Conclusion of effective international arrangements to assure non nuclear weapon States against the use or threat of use of nuclear weapons,NON-NUCLEAR STATES,R/50/68NON-NUCLEAR STATES
50,3927,0,12/3/1995,R/50/69,0,0,1,0,0,0,121,0,46,Prevention of an arms race in outer space,"ARMS RACE, OUTER SPACE","R/50/69ARMS RACE, OUTER SPACE"
50,3928,0,12/3/1995,R/50/70A,0,1,1,0,0,0,86,18,44,Nuclear testing,"DISARMAMENT, NUCLEAR TESTING","R/50/70ADISARMAMENT, NUCLEAR TESTING"
50,3929,0,12/3/1995,R/50/70B,0,0,1,0,0,0,140,0,19,Small arms,"DISARMAMENT, SMALL ARMS","R/50/70BDISARMAMENT, SMALL ARMS"
50,3930,0,12/3/1995,R/50/70C,0,1,1,0,0,0,154,0,10,Nuclear disarmament with a view to the ultimate elimination of nuclear weapons,"DISARMAMENT, NUCLEAR ELIMINATION","R/50/70CDISARMAMENT, NUCLEAR ELIMINATION"
50,3931,0,12/3/1995,R/50/70D,0,0,1,0,0,0,149,0,15,Reaffirms its determination to ensure the effective operation of the United Nations Register of Conventional Arms,"ARMAMENTS, TRANSPARENCY","R/50/70DARMAMENTS, TRANSPARENCY"
50,3932,0,12/3/1995,R/50/70F,0,0,1,0,0,0,111,2,49,Convening of the 4th special session of the General Assembly devoted to disarmament,"DISARMAMENT, SPECIAL SESSION","R/50/70FDISARMAMENT, SPECIAL SESSION"
50,3933,0,12/3/1995,R/50/70I,0,1,1,0,0,0,150,0,14,Bilateral nuclear arms negotiations and nuclear disarmament,BILATERAL ARMS NEGOTIATIONS,R/50/70IBILATERAL ARMS NEGOTIATIONS
50,3934,0,12/3/1995,R/50/70K,0,0,1,0,0,0,165,0,1,Regional disarmament,"DISARMAMENT, REGIONAL","R/50/70KDISARMAMENT, REGIONAL"
50,3935,0,12/3/1995,R/50/70L,0,0,1,0,0,0,158,0,7,Conventional arms control at the regional and subregional levels,"DISARMAMENT, CONVENTIONAL","R/50/70LDISARMAMENT, CONVENTIONAL"
50,3936,0,12/3/1995,R/50/70M,0,0,1,0,0,0,158,4,2,Observance of environmental norms in the drafting and implementation of agreements on disarmament and arms control,"DISARMAMENT, ENVIRONMENTAL NORMS","R/50/70MDISARMAMENT, ENVIRONMENTAL NORMS"
50,3937,0,12/3/1995,R/50/70N,0,1,1,0,0,0,106,36,20,Bilateral nuclear arms negotiations and nuclear disarmament,BILATERAL ARMS NEGOTIATIONS,R/50/70NBILATERAL ARMS NEGOTIATIONS
50,3938,0,12/3/1995,R/50/70P,0,1,1,0,0,0,106,39,17,Nuclear disarmament,"DISARMAMENT, NUCLEAR","R/50/70PDISARMAMENT, NUCLEAR"
50,3939,0,12/3/1995,R/50/70Q,0,1,1,0,0,0,160,0,2,1995 Review and Extension Conference of the Parties to the Treaty on the Non Proliferation of Nuclear Weapons,"REVIEW, NON-PROLIFERATION TREATY","R/50/70QREVIEW, NON-PROLIFERATION TREATY"
50,3940,0,12/3/1995,R/50/71E,0,1,1,0,0,0,108,27,28,Convention on the Prohibition of the Use of Nuclear Weapons,"PROHIBITION, NUCLEAR USE","R/50/71EPROHIBITION, NUCLEAR USE"
50,3941,1,12/3/1995,R/50/73,1,1,1,0,0,0,56,2,100,"Calls upon Israel to become party to the Treaty on the Non-Proliferation of Nuclear Weapons to accede to it without further delay, and not to develop, produce, test or otherwise acquire nuclear weapons and to renounce possession of nuclear weap","NUCLEAR PROLIFERATION, MIDDLE EAST","R/50/73NUCLEAR PROLIFERATION, MIDDLE EAST"
50,3942,0,12/3/1995,R/50/76,0,0,0,0,0,0,123,3,39,Implementation of the Declaration of the Indian Ocean as a Zone of Peace,"INDIAN OCEAN, ZONE OF PEACE","R/50/76INDIAN OCEAN, ZONE OF PEACE"
50,3943,0,12/6/1995,R/50/84A,1,0,0,1,0,0,95,2,52,Committee on the Exercise of the Inalienable Rights of the Palestinian People,"PALESTINE, RIGHTS COMMITTEE","R/50/84APALESTINE, RIGHTS COMMITTEE"
50,3944,0,12/6/1995,R/50/84B,1,0,0,1,0,0,96,2,53,Division for Palestinian Rights of the Secretariat,"PALESTINE, RIGHTS, SECRETARIAT","R/50/84BPALESTINE, RIGHTS, SECRETARIAT"
50,3945,0,12/6/1995,R/50/84C,1,0,0,0,0,0,142,2,7,Requests the Department of Public Information of the Secretariat to assist in the worldwide dissemination of 'accurate and comprehensive information' in support for the inalienable rights of the Palestinian people',"PALESTINE, INFORMATION","R/50/84CPALESTINE, INFORMATION"
50,3946,0,12/6/1995,R/50/84D,1,0,0,0,0,0,143,3,3,Expresses its full support for the ongoing peace process which began in Madrid. Stresses the necessity for commitment to the principle of land for peace,"PALESTINE, PEACEFUL SETTLEMENT","R/50/84DPALESTINE, PEACEFUL SETTLEMENT"
50,3947,0,6/6/1996,R/50/89B,0,0,0,0,0,0,104,2,2,Financing of UNEM,"UNEM, FINANCING","R/50/89BUNEM, FINANCING"
50,3948,1,12/4/1995,R/50/96,0,0,0,0,0,1,100,30,22,Economic measures as a means of political and economic coercion against developing countries,ECONOMIC COERCION,R/50/96ECONOMIC COERCION
50,3949,1,12/4/1995,R/50/129,1,0,0,0,0,1,126,2,28,"Economic and social repercussions of the Israeli settlements on the Palestinian people in the Palestinian territory, including Jerusalem, occupied since 1967, and on the Arab population of the Syrian Golan","ISRAEL, SETTLEMENTS","R/50/129ISRAEL, SETTLEMENTS"
50,3950,0,12/5/1995,R/50/138,0,0,0,1,0,0,106,18,31,Use of mercenaries as a means to violate human rights and to impede the exercise of the right of peoples to self determination,MERCENARIES,R/50/138MERCENARIES
50,3951,1,12/5/1995,R/50/140,1,0,0,0,1,0,145,2,9,The right of the Palestinian people to self-determination,"PALESTINE, SELF-DETERMINATION","R/50/140PALESTINE, SELF-DETERMINATION"
50,3952,0,12/6/1995,R/50/172,0,0,0,0,0,0,91,57,21,Respect for the principles of national sovereignty and non interference in the internal affairs of States in their electoral processes,ELECTORAL SOVEREIGNTY,R/50/172ELECTORAL SOVEREIGNTY
50,3953,0,12/6/1995,R/50/175,0,0,0,1,0,0,86,4,80,Respect for the right to universal freedom of travel and the vital importance of family reunification,FREEDOM OF TRAVEL,R/50/175FREEDOM OF TRAVEL
50,3954,1,12/6/1995,R/50/185,0,0,0,0,0,0,155,0,15,Strengthening the role of UN in enhancing the effectiveness of the principle of periodic and genuine elections and the promotion of democratization,"ELECTIONS, EFFECTIVENESS","R/50/185ELECTIONS, EFFECTIVENESS"
50,3955,1,12/6/1995,R/50/188,0,0,0,1,0,0,78,27,58,Situation of human rights in the Islamic Republic of Iran,"HUMAN RIGHTS, IRAN","R/50/188HUMAN RIGHTS, IRAN"
50,3956,0,12/6/1995,R/50/190,0,0,0,1,0,0,116,2,43,Situation of human rights in Kosovo,"HUMAN RIGHTS, KOSOVO","R/50/190HUMAN RIGHTS, KOSOVO"
50,3957,1,12/6/1995,R/50/191,0,0,0,1,0,0,111,3,53,Situation of human rights in Iraq,"HUMAN RIGHTS, IRAQ","R/50/191HUMAN RIGHTS, IRAQ"
50,3958,1,12/6/1995,R/50/193,0,0,0,1,0,0,144,1,20,"Situation of human rights in the Republic of Bosnia and Herzegovina, the Republic of Croatia and Yugoslavia","HUMAN RIGHTS, BOSNIA, CROATIA, YUGOSLAVIA","R/50/193HUMAN RIGHTS, BOSNIA, CROATIA, YUGOSLAVIA"
50,3959,1,12/6/1995,R/50/197,0,0,0,1,0,0,94,15,54,Situation of human rights in the Sudan,"HUMAN RIGHTS, SUDAN","R/50/197HUMAN RIGHTS, SUDAN"
50,3960,1,12/6/1995,R/50/198,0,0,0,1,0,0,66,22,78,Situation of human rights in Cuba,"HUMAN RIGHTS, CUBA","R/50/198HUMAN RIGHTS, CUBA"
50,3961,1,12/6/1995,R/50/199,0,0,0,1,0,0,101,14,47,Situation of human rights in Nigeria,"HUMAN RIGHTS, NIGERIA","R/50/199HUMAN RIGHTS, NIGERIA"
50,3962,1,9/3/1996,R/50/245,0,1,0,0,0,0,157,3,5,Comprehensive Nuclear-Test-Ban Treaty,COMPREHENSIVE TEST-BAN-TREATY,R/50/245COMPREHENSIVE TEST-BAN-TREATY
51,3963,0,10/3/1996,R/51/10,0,1,0,0,0,0,141,2,8,Report of the International Atomic Energy Agency,IAEA REPORT,R/51/10IAEA REPORT
51,3964,1,11/3/1996,R/51/17,0,0,0,0,0,1,137,3,25,"Necessity of ending the economic, commercial and financial embargo imposed by the United States against Cuba","CUBA, U.S. EMBARGO","R/51/17CUBA, U.S. EMBARGO"
51,3965,0,12/7/1996,R/51/19,0,0,0,0,0,0,117,0,1,Zone of peace and cooperation of the south Atlantic,"SOUTH ATLANTIC, ZONE OF PEACE","R/51/19SOUTH ATLANTIC, ZONE OF PEACE"
51,3966,1,11/4/1996,R/51/22,0,0,0,0,0,1,56,4,76,Elimination of coercive economic measures as a means of political and economic compulsion,ECONOMIC COERCION,R/51/22ECONOMIC COERCION
51,3967,0,12/4/1996,R/51/23,1,0,0,1,0,0,104,2,46,Committee on the Exercise of the Inalienable Rights of the Palestinian People,"PALESTINE, RIGHTS COMMITTEE","R/51/23PALESTINE, RIGHTS COMMITTEE"
51,3968,0,12/4/1996,R/51/24,1,0,0,1,0,0,107,2,46,Division for Palestinian Rights of the Secretariat,"PALESTINE, RIGHTS, SECRETARIAT","R/51/24PALESTINE, RIGHTS, SECRETARIAT"
51,3969,0,12/4/1996,R/51/25,1,0,0,0,0,0,157,2,3,Requests the Department of Public Information of the Secretariat to assist in the worldwide dissemination of 'accurate and comprehensive information' in support for the inalienable rights of the Palestinian people',"PALESTINE, INFORMATION","R/51/25PALESTINE, INFORMATION"
51,3970,0,12/4/1996,R/51/26,1,0,0,0,0,0,152,2,4,Expresses its full support for the ongoing peace process which began in Madrid. Stresses the necessity for commitment to the principle of land for peace,"PALESTINE, PEACEFUL SETTLEMENT","R/51/26PALESTINE, PEACEFUL SETTLEMENT"
51,3971,0,12/4/1996,R/51/27,1,0,0,0,0,0,148,1,13,"Determines that all legislative and administrative measures and actions taken by Israel, the occupying Power, which have altered or purported to alter the character and status of the Holy City of Jerusalem, in particular the so-called Basic Law",JERUSALEM,R/51/27JERUSALEM
51,3972,0,12/4/1996,R/51/28,1,0,0,0,0,0,84,2,71,"Declares that that the Israeli decision of 14 December 1981 to impose its laws, jurisdiction and administration on the occupied Syrian Golan is null and void and has no validity whatsoever, as confirmed by the Security Council in its resolution",SYRIAN GOLAN,R/51/28SYRIAN GOLAN
51,3973,1,12/4/1996,R/51/29,1,0,0,0,0,0,159,3,2,"Welcomes the peace process started at Madrid, and supports the subsequent bilateral negotiations",MIDDLE EAST PEACE PROCESS,R/51/29MIDDLE EAST PEACE PROCESS
51,3974,0,12/4/1996,R/51/30I,0,0,0,0,0,0,103,34,15,Emergency assistance to the Sudan,"SUADN, EMERGENCY ASSISTANCE","R/51/30ISUADN, EMERGENCY ASSISTANCE"
51,3975,0,12/3/1996,R/51/34,0,0,0,0,0,0,138,1,4,"Calls upon all States that have not done so to become parties to the United Nations Convention on the Law of the Sea and to ratify, confirm formally or accede to the Agreement relating to the implementation of Part XI of the United Nations Conv",LAW OF THE SEA,R/51/34LAW OF THE SEA
51,3976,0,12/2/1996,R/51/39,0,0,1,0,0,0,105,39,24,"The role of science and technology in the context of international security, disarmament and other related fields","SCIENCE, TECHNOLOGY, SECURITY","R/51/39SCIENCE, TECHNOLOGY, SECURITY"
51,3977,0,12/3/1996,R/51/40,0,0,1,0,0,0,161,0,8,"The role of science and technology in the context of international security, disarmament and other related fields","SCIENCE, TECHNOLOGY, SECURITY","R/51/40SCIENCE, TECHNOLOGY, SECURITY"
51,3978,0,12/3/1996,R/51/42,0,1,1,0,0,0,156,3,8,Establishment of a nuclear-weapon-free zone in South Asia,"DENUCLEARIZATION, SOUTH ASIA","R/51/42DENUCLEARIZATION, SOUTH ASIA"
51,3979,0,12/3/1996,R/51/43,0,1,0,0,0,0,125,0,45,Conclusion of effective international arrangements to assure non nuclear weapon States against the use or threat of use of nuclear weapons,NON-NUCLEAR STATES,R/51/43NON-NUCLEAR STATES
51,3980,0,12/3/1996,R/51/44,0,0,1,0,0,0,125,1,44,Prevention of an arms race in outer space,"ARMS RACE, OUTER SPACE","R/51/44ARMS RACE, OUTER SPACE"
51,3981,0,12/3/1996,R/51/45A,0,1,1,0,0,0,167,0,2,Treaty on the Non?Proliferation of Nuclear Weapons : 2000 Review Conference of the Parties to the Treaty on the Non Proliferation of Nuclear Weapons and its Preparatory Committee,"NON-PROLIFERATION TREATY, 2000 REVIEW","R/51/45ANON-PROLIFERATION TREATY, 2000 REVIEW"
51,3982,0,12/3/1996,R/51/45B,0,1,1,0,0,0,129,3,38,Nuclear-weapon-free southern hemisphere and adjacent areas,"DENUCLEARIZATION, SOUTHERN HEMISPHERE","R/51/45BDENUCLEARIZATION, SOUTHERN HEMISPHERE"
51,3983,0,12/3/1996,R/51/45C,0,0,1,0,0,0,163,2,5,Convening of the 4th special session of the General Assembly devoted to disarmament,"DISARMAMENT, 4TH SPECIAL SESSION","R/51/45CDISARMAMENT, 4TH SPECIAL SESSION"
51,3984,0,12/3/1996,R/51/45E,0,0,1,0,0,0,137,4,27,Observance of environmental norms in the drafting and implementation of agreements on disarmament and arms control,"DISARMAMENT, ENVIRONMENTAL NORMS","R/51/45EDISARMAMENT, ENVIRONMENTAL NORMS"
51,3985,0,12/3/1996,R/51/45G,0,1,1,0,0,0,159,0,11,Nuclear disarmament with a view to the ultimate elimination of nuclear weapons,"DISARMAMENT, NUCLEAR ELIMINATION","R/51/45GDISARMAMENT, NUCLEAR ELIMINATION"
51,3986,0,12/3/1996,R/51/45H,0,0,1,0,0,0,154,0,15,Reaffirms its determination to ensure the effective operation of the United Nations Register of Conventional Arms,"ARMAMENTS, TRANSPARENCY","R/51/45HARMAMENTS, TRANSPARENCY"
51,3987,0,12/3/1996,R/51/45I,0,1,1,0,0,0,107,37,24,Bilateral nuclear arms negotiations and nuclear disarmament,BILATERAL ARMS NEGOTIATIONS,R/51/45IBILATERAL ARMS NEGOTIATIONS
51,3988,0,12/3/1996,R/51/45K,0,0,1,0,0,0,170,0,1,Regional disarmament,"DISARMAMENT, REGIONAL","R/51/45KDISARMAMENT, REGIONAL"
51,3989,1,12/3/1996,R/51/45M,0,1,1,0,0,0,115,22,32,Advisory opinion of the International Court of Justice on the legality of the threat or use of nuclear weapons,"NUCLEAR WEAPONS, LEGALITY","R/51/45MNUCLEAR WEAPONS, LEGALITY"
51,3990,0,12/3/1996,R/51/45O,0,1,1,0,0,0,110,39,20,Nuclear disarmament,"DISARMAMENT, NUCLEAR","R/51/45ODISARMAMENT, NUCLEAR"
51,3991,0,12/3/1996,R/51/45P,0,0,1,0,0,0,165,0,7,Measures to uphold the authority of the 1925 Geneva Protocol,"DISARMAMENT, GENEVA PROTOCOL","R/51/45PDISARMAMENT, GENEVA PROTOCOL"
51,3992,0,12/3/1996,R/51/45Q,0,0,1,0,0,0,164,1,2,Conventional arms control at the regional and subregional levels,"DISARMAMENT, CONVENTIONAL","R/51/45QDISARMAMENT, CONVENTIONAL"
51,3993,0,12/3/1996,R/51/45R,0,1,1,0,0,0,160,0,11,Bilateral nuclear arms negotiations and nuclear disarmament,BILATERAL ARMS NEGOTIATIONS,R/51/45RBILATERAL ARMS NEGOTIATIONS
51,3994,1,12/3/1996,R/51/45S,0,0,1,0,0,0,155,0,10,An international agreement to ban anti?personnel landmines,"BAN, LAND MINES","R/51/45SBAN, LAND MINES"
51,3995,0,12/3/1996,R/51/46D,0,1,1,0,0,0,114,31,26,Convention on the Prohibition of the Use of Nuclear Weapons,"PROHIBITION, NUCLEAR USE","R/51/46DPROHIBITION, NUCLEAR USE"
51,3996,0,12/3/1996,R/51/47A,0,0,1,0,0,0,170,0,3,Expansion of the membership of the Conference on Disarmament,"DISARMAMENT, CONFERENCE","R/51/47ADISARMAMENT, CONFERENCE"
51,3997,0,12/3/1996,R/51/48,1,1,1,0,0,0,130,3,32,"Calls upon Israel to become party to the Treaty on the Non-Proliferation of Nuclear Weapons to accede to it without further delay, and not to develop, produce, test or otherwise acquire nuclear weapons and to renounce possession of nuclear weap","NUCLEAR PROLIFERATION, MIDDLE EAST","R/51/48NUCLEAR PROLIFERATION, MIDDLE EAST"
51,3998,0,12/3/1996,R/51/51,0,0,0,0,0,0,131,3,37,Implementation of the Declaration of the Indian Ocean as a Zone of Peace,"INDIAN OCEAN, ZONE OF PEACE","R/51/51INDIAN OCEAN, ZONE OF PEACE"
51,3999,0,12/3/1996,R/51/55,0,0,0,0,0,0,162,0,8,The maintenance of international security prevention of the violent disintegration of States,"INTERNATIONAL PEACE, SECURITY","R/51/55INTERNATIONAL PEACE, SECURITY"
51,4000,0,12/5/1996,R/51/57,0,0,0,0,0,0,158,0,4,Cooperation between UN and the Organization for Security and Cooperation in Europe,"COOPERATION, U.N. AND OSCE","R/51/57COOPERATION, U.N. AND OSCE"
51,4001,1,12/5/1996,R/51/82,1,0,0,0,1,0,158,3,12,The right of the Palestinian people to self-determination,"PALESTINE, SELF-DETERMINATION","R/51/82PALESTINE, SELF-DETERMINATION"
51,4002,0,12/5/1996,R/51/83,0,0,0,1,0,0,117,17,39,Use of mercenaries as a means of violating human rights and impeding the exercise of the right of peoples to self determination,MERCENARIES,R/51/83MERCENARIES
51,4003,0,12/5/1996,R/51/89,0,0,0,1,0,0,89,4,76,Respect for the right to universal freedom of travel and the vital importance of family reunification,FREEDOM OF TRAVEL,R/51/89FREEDOM OF TRAVEL
51,4004,0,12/5/1996,R/51/100,0,0,0,1,0,0,114,42,16,Enhancement of international cooperation in the field of human rights,"HUMAN RIGHTS, INTERNATIONAL COOPERATION","R/51/100HUMAN RIGHTS, INTERNATIONAL COOPERATION"
51,4005,0,12/5/1996,R/51/103,0,0,0,1,0,0,57,45,59,Human rights and unilateral coercive measures,"HUMAN RIGHTS, COERCIVE MEASURES","R/51/103HUMAN RIGHTS, COERCIVE MEASURES"
